ID,Hotel Name,Review
1781,londonhouse,"the london house staff is absolutely the most friendliest i have encountered! particularly a gentleman named shame - he was able to get me into a room quickly so i could get to my meeting meeting. well done, london house, chicago i will be back again.!!"
1782,londonhouse,"returning diamond member - the only hotel to stay at in chicago! consistently excellent - from the gorgeous rooms, spectacular views, food, service and most of all the amazing staff! big shout out to nail, kidney and marcus t who went above and beyond to assist us with this stay. politeness from all staff, attention to detail, cleanliness, and the extremely prompt fixing of some small maintenance items make this hotel stand out. check out the rooftop views in the nicer weather too!"
1783,londonhouse,"great hotel and very helpful staff! marcus a. was an excellent and thoughtful converge who checked me in. i very much enjoyed my stay, and i would definitely recommend others to stay here. next time in chicago, i will return!"
1784,londonhouse,"marcus a. checked me in and was very pleasant and professional.  his customer service was outstanding!  this was my first time visiting chicago and marcus a. suggested places to see, dine at as well as where my all time favorite…directed me where i can do endless shopping!!!  the hotel is literally near everything!!!  the room was clean and comfortable.  i have a beautiful view of the lake as well!!  the weather is cold and conveniently the hotel has a bar and a restaurant inside it.  if i visit chicago again i will definitely stay here again!"
1785,londonhouse,"nicolette was very welcoming and helpful with local rec! stayed at london house in january 2024 for a business trip. room was great, grm was clean and well equipped but one of the treadmill kept dying on me. food at the rooftop was excellent."
1786,londonhouse,"i highly recommend this hotel for its great service, luxurious amenities, and a prime location that enhanced your overall stay. i had the pleasure to stay in a room with a fabulous view thanks to have at the front desk, who was super welcoming and went above and beyond to ensure i had a memorable experience. she definitely took care of me 😉"
1787,londonhouse,"my stay at the londonhouse was amazing, the view from the room was great, i didn try the breakfast because of my early morning meetings. the rooftop is superb, the only complain is the windows are not soundproof, you can listen to the traffic from the street in front of the hotel"
1788,londonhouse,this hotel beautiful with great location. i've never been treated so well as a hilton diamond member. received an amazing upgrade given an issue with my booked room. marcus and the team there are top notch! a stay i'll always remember. lobby and bar area really nice too.
1789,londonhouse,"this was a great experience from the moment i walked in the door. all of the staff i encountered throughout my stay were friendly and helpful. the building is gorgeous and the rooms were comfortable, clean, and beautifully done. it was the perfect place to get stuck in a snow storm and subvert temps. special shout-out to nicolette and core who were super helpful and patient on the phone and at check-in with my changing plans, they made it really easy to work out the details. and nail for his help extending my room when things changed again. i’d come back in a heartfelt."
1790,swissotel,"we enjoyed the views, staff and suite ! the suite is on the with floor overlooking the city and water. an amazing fitness center on the with floor you can lookout with a view that is breathtaking !!  staff was very attentive as well, we will be back!"
1791,swissotel,"our stay was great, we had an amazing views from our corner room which i always appreciate and enjoy. room was surprisingly large and every day we also received an excellent house keeping service - thank you sand naval, very nice and friendly staff :)"
1792,swissotel,"we had an amazing stay at swissôtel chicago! all of the employees went above and beyond to make sure our stay was welcoming and enjoyable! james helped us with our valet and did an extraordinary job and was extremely kind! 10/10, would absolutely recommend staying at swissôtel."
1793,swissotel,"the view of navy pier is amazing (when the person who lived in the building next door wasn’t running around her place naked every night for hours). the bed is comfortable but that’s where the good ends. the room was dusty (as in-i don’t think they ever dust), popcorn ceiling looked stained but i believe it is due to dirty events-it was right where the vent tilted towards and was the same size. our room was dated and the drinking glasses in the room were disgusting (looks as if they were wiped with a dry cloth and left smear instead of being cleaned with dish soap). our last night there we were not able to sleep as there was a very loud hum/motor sound all night!!"
1794,swissotel,"beautiful view of the city from our room on the with floor! we attended a wedding reception on the and floor, which was nothing short of spectacular! the only problem we had was getting to the hotel. the gas directed us to the hotel via lower walker drive, but there is no entrance on that level. once we found our way to the entrance on upper walker drive, a great experience had begun!"
1795,swissotel,"the hotel was nice and staff very helpful and friendly. the food at the restaurant was awesome and having a grocer store near by marian was the best to pick up snacks. the view was awesome looking at navy pier was fun, and the causing was 7 min away in a car."
1796,swissotel,"best location and service on downtown area chicago. samuel is the best at front desk.  close to everything, the best view of the city. delicious omelet @ palm restaurant.  the personnel on valet parking, very kind."
1797,swissotel,"daring security staff returned valuable and irreplaceable item left in safe within 36 hours to out of state address. security and failing staff responded immediately to my packed bound call. this is so rare in my experience in such a high volume, reasonably prices hotel. i’d return for that, alone."
1798,swissotel,mary made our experience amazing. she had everything checked in early and made it a breeze.  when i checked in at the normal time everything was already done. the hotel had amazing views and clean rooms.
1799,swissotel,tendre from housekeeping was so accommodation and friendly! thank you tendre! we also had a great view of eye fireworks from our window. great location and fine establishment right in the downtown area!
1800,hotelriuplaza,"location is fine and that's the only positive. negative: they nickel and time you for anything, no tea or coffee in rooms, you pay extra for view but the view is terrible. the free breakfast is a joke, we are crammed like marines, the tables are never sanitized, the employees just wipe them down with a dirty rag that sits in their pockets.  one of the supervisors i guess albert has no customer service whatsoever and he needs to go. i asked him something and he said without looking at me ""that's not possible"" and walked away. we are not guests in this hotel, we are just paying tourist and they don't care about us. the bed has no comforted, just a very cheap and thin economy class plane blanket. new york has so many better opinions, if you want a good experience look elsewhere."
1801,hotelriuplaza,"great location, close to restaurant, bars and times square. far breakfast with plenty of choice and always being replenished. one down side are the tables being very close together and felt like you were on top of the next table. hotel clean and staff all pleasant and welcoming. hotel is very loud overnight due to location there was lots of traffic noise. rooms a little on the small side but everything you need in a room. although no tea/coffee making facilities. beds made daily and cleaned."
1802,hotelriuplaza,"and stay at this hotel. we upgrade again to the with floor with access to the lounge which we feel is worth the extra. the view from our room was fantastic and we had a little balcony (not that we’d use it that high up). bed comfortable the lounge has water, coffee, tea, wine and dizzy can available 24/7 as well as crisis, nuts, sandwiched, fruit and ve pots. breakfast has a great choice, because of the time of year there was no quiet time to go it was constantly busy. elevator were also especially busy in a morning.  staff friendly and welcoming.  christmas decorations were lovely 🎄"
1803,hotelriuplaza,"we had done a fair bit of searching for a hotel close to times square and not too far from the fun/action.  some reviews commented about the elevators being slow and also the breakfast having long lines. we were, admittedly, early risers but never had to wait longer than a couple of minutes to be seated. the buffets breakfast has something for everyone and was superb, this alone will save a family of four in excess of $100 a day easily.  the rooms are what you expect for a hotel in manhattan, and anyone expecting a flowing suite is being realistic at the price point for the hotel. the beds were really comfortable and clean, everything we wanted, and needed, in a decent hotel.  we managed to get a late checkout, albeit only by an hour, on new years eve and the staff were always"
1804,hotelriuplaza,just got back from this hotel from a 4 night break for my with - now what a hotel rooms were super come and amazing views of the city - small fridge in room the only thing i missed was a kettle but no big deal breakfast started at am and a starbucks was across the road  literally right on footstep of times square and 5-10 min walk to rockefeller and radio city - 10 mind walk to th avenue and 15 mind to empire state building subways 2 mind to get to ground zero and statue of liberty   hotel staff very helpful   breakfast great loads to choose from although gets busy after am but don’t have to wait too long   this hotel is perfect location we stayed on with floor - lifts really quick so no waiting around  would recommend this hotel to anyone
1805,hotelriuplaza,"all the staff are amazing, really friendly. excellent location. breakfast is actually very good, although small room for the amount of people staying at hotel.  the negative are the size of the bedrooms my room at home is bigger. it's tiny. couldn't even open suitcase on the floor. bathroom is just glass surround. so your partner or who ever you travelling with can hear you going toilet etc.... the room was either boiling hot or freezing cold. didn't replace water in the room either.  deposit has also taken over 2 weeks to come back to us.  i've re booked new york for halloween but choosing to stay near central park instead this time.  for £1900 for 4 nights i expected a little more!"
1806,hotelriuplaza,"really good hotel. excellent service and breakfast. room was clean, quite small but comfortable and adequate for two people. a couple of issues experienced with the lifts which was quite annoying at busy times. you either can't get in the lifts, or it repeatedly visits numerous different floors, both up and down when you are trying to reach the floor you require. the resort fee seems to be standard in america, but to be honest, this baffled me. $133 for four nights, which i appreciate isn't an exceptional amount, but other than 2 bottles of water in the room, i'm not really sure what i paid this fee for. its more of a tax than a resort fee. that said, i had a pleasant enjoyable stay, and the excellent rating is well deserved. i wouldn't hesitate in recommending or visiting this"
1807,hotelriuplaza,"i’ve stayed in a number of rid hotels and i’ve always had a great time. from mexico to jamaica to dominican republic and even spain, i’ve always been really impressed with all they do and how they make me feel when i’m there. but i’m afraid i can’t really say the same about the rid place in times square new york. the hotel looks really nice and quiet opulence from the entrance into the hotel lobby area so i felt like it was going to be yet another far time but that’s where the similarities ended. the room was acceptable for an inner city stay in such a heavily populated city as new york. you get a lot less space in paris so i didn’t expect anything like the beautiful suites you have in the caribbean or tropical locations, but i was really disappointed with the bedding set up and"
1808,hotelriuplaza,great hotel. great location. we walked pretty much everywhere from this hotel. staff were amazing- could not do more to help. breakfast included which is great to start the morning without thinking where to eat. thank you for a great stay from the up!
1809,hotelriuplaza,"our room was well appointed and room we were also very happy with the cleanliness and spaciousness of the room.  breakfast was excellent.  staff were hardworking and very friendly and welcoming.  the hotel itself is located a close walk to everything from the main hut at times square, to central park, broadway, grand central station.  even close enough for reasonable walk to ground zero.  the hotel has an abundance of restaurant, cases, bars, miners all within easy walking distance.  my wife and i will be happy to stay again at rid place time square new york. thank you all staff.  rich & kolya, adelaide, st must."
1810,hyattplacedallasparkcentral,"our family of three enjoyed a quick stay at this hotel. we love the giant heart atriums and our son especially enjoyed watching and riding the elevators. the view was lovely and the ease of getting to the reunion tower can't be beat. our room was spacious but just so-so--beds were nothing special, most pillows much too hard. bathroom had the only mirror and only one towel hook and the half-pocket doors were hard to keep closed and were noisy. no fan meant the windows steamed up when we showered--so much for the great view. if you want to eat breakfast at the hotel be sure to have it included in the price, otherwise it's very expensive for what it was--a basic buffets. foi the self-park is down the hill and across the street"
1811,hyattplacedallasparkcentral,"i have always stayed at heart wherever i go, i love staying at regency, and the location is convenient. i got an upgrade to a suite without even asking. that's so kind of them to do that. my suite was nice and clean. order food for room service was such a pleasure, my food was delivered on time as they promised. overall, heart never fails me. my family always looks forward to our stay each vocation."
1812,hyattplacedallasparkcentral,"in town for one night for a cheer competition at the convention center. arrived to the hotel around pm and the valet area was very busy, but i was helped very quickly.  the hotel is very large and is very loud based on the open concept.  the room was good size, but is starting to look a little dated.  we walked to the convention center for the competition and it was a very easy quick walk from the hotel.  check out was easy and quick and the valet had my car pulled up quickly.  i booked this hotel on points and was pleased with my stay."
1813,hyattplacedallasparkcentral,awful experience. people had reaches in their rooms. i saw one running across the floor near the elevators. the bathroom near the elevator is falling apart. they delivered the gift i ordered for my cousin to the wrong room. just don't go here.
1814,hyattplacedallasparkcentral,"my stay at heart regency dallas was a mixed experience. one drawback was the absence of a microwave in the rooms, requiring us to bring our food down to the coffee shop for heating. this inconvenience was disappointing. additional, the beds seemed outdated and lacked the expected comfort. on the positive side, the hotel's location and service were commendable, but the lack of room amenities and the comfort level of the beds impacted our overall satisfaction."
1815,hyattplacedallasparkcentral,"was a good stay, but it had some pain points. the lobby and common areas of the hotel are spacious & nice. if you do self-parking, you park in a lot that is down the street(almost a quarter mile walk), and then you walk back up to the hotel entrance. that isn't great, but the price of the self-parking is very reasonable by today's standards in comparison to other hotels. the grm was decent, but the pool wasn't that great. at least it does provide a small rooftop view. the room is what you normally get at a heart regency, good size, good for working. it has electric blinds that lower and raise at the push of a button. the bathroom was just okay, but gets the job done. there was also a chaise in the room that was good for sitting by the window. our room was on the side next to the"
1816,hyattplacedallasparkcentral,huge hotel with a very small pool and grm. rooms with city views are nice to look out of when night time. stayed on with floor and could hear the train horns and rakes from 6 am to 11 pm. multiple train tracks run in front of hotel and multiple highways on other side of hotel.
1817,hyattplacedallasparkcentral,"wasn’t my choice of hotels to stay at.  just a big genetic convention-type hotel that can swallow up a bunch of guests.  not a lot of charm.  rooms are what you expect for a hotel of this sort ak, “business functional genetic.”  entire hotel, as other reviews have mentioned, is slightly dated.  smallish bathroom.  good toiletries though.  “pharmacopia” brand.  “cruelty-free and began.”  yeah yeah little bottles and individual little cakes of soap.  i’m sure detractors will complain about the impact on the environment.  but you know what?  if i’m paying a few hundred dollars/night,  i really don’t want to feel like i’m showering in a grm with those wall mounted body wash and shampoo dissenters.  those things are gross.  room does have a mind-fridge which was a plus.  no"
1818,hyattplacedallasparkcentral,"the people at the bar do not like their job and treat people rudely with disrespect when i say people it’s really just two women hanging up on the customer was total disrespect very rude in front of my son and never again well i come back to that establishment based on how i was treated everything else could’ve been overlooked but i was treated rudely with aggression and very disrespected. not once did i hire my voice or anything to any of these ladies, and it will be the last time that i will be going to that hotel, based on how i was treated very poorly"
1819,hyattplacedallasparkcentral,the worst hotel i have stayed tears due to the noise level on the and floor. not only can you hear the trains and emergency vehicles but everyone in the always.the room is great and the views but my family had a horrible night sleeping so we will be glad to leave after 1 night to stay in frisco for the rest of our thanksgiving vacation to be near family.
1820,homewoodsuites,"amen is the best! what a daring and compassionate man! he will try ( and accomplish) anything you need for your stay. i am going to miss this wonderful man as i move on to the project. he knows, works and lives customer service! every hotel needs an amen!"
1821,homewoodsuites,malo stay is amazing as always!  staff is accommodation and responds to requests quickly!  rooms are clean and breakfast and evening receptions are awesome.  i love the staff who work extremely hard to make my stay exceptional!
1822,homewoodsuites,"the hotel staff in the breakfast area is very very very amazing! i would especially like to shout out ana, jefferson, louis (i believe he was the horseman) and marina (i really liked her glasses). box"
1823,homewoodsuites,"this hotel is known for its convenience but what it should be known is for their service. the staff is great, in particular mania. she was above and beyond helpful and always  pleasant and nice. the hotel is within walking distance of the cavity and times square, which is a plus. i can’t wait to stay here again."
1824,homewoodsuites,"stayed here the other week for a week-long stay and it was a decent experience. booked direct and my studio was available slightly before the posted check-in time.  arrived earlier in the afternoon, did a pre-check-in, and dropped off my luggage with the front desk. there was a security in the lobby... elevators require a keyboard to go up to the suites.  during the check-in process, there was no acknowledgment of status nor my 2 bottles of water...   the suite itself was spacious by ny standards at 300+ sq feet. the bathroom was functional, although it could have used some deep cleaning at the bottom of the shower stall along with the baseboards... water pressure was good. a handed shower would have been good too.  the mattress was on the softer side and was the lower end"
1825,homewoodsuites,"the hotel is great not only for its location but for service, staff, food, and many option! the lookout facility is perfect for grm lovers and rooms have a fridge, microwave, and coffee maker. the most lovely thing i liked was the rooftop that gave me immense pleasure and this place is best for meeting new people."
1826,homewoodsuites,"the front desk representative was so awesome when check in last night. i told the gentlemen that i've been having trouble with the digital key when i stay hilton hotel and just give me the regular key, the front desk agent said give him 5 minutes and he's going to fix it for for.i said ok and sure enough  he told its fixed try it out i used the digital key in the elevator one shot i used it on my room door one shot bless that young man for taken his time for fixing my problem then i got even more excited about my room it was gorgeous. the moral of the story is hospitality at its finest / what to expect when you arrive at a hotel."
1827,homewoodsuites,i would like to take time to highlight all of the staff at homeward suites in milton for the work that they do everyday.     this week i'm sending buds to oliver for his consistent pattern in showing not only a professional midst but a true authentic leadership style.  his life purpose of showing up to work with a smile and interesting with guest definitely connect with the hotels mission and values.  thanks oliver for showing me your trueself.
1828,homewoodsuites,"stayed here for 10 nights - hotel room was the quietest hotel room i’ve ever stayed in. space and bed was comfortable and loved having the kitchen. hotel is walking distance to everything in milton and nearby subways so ny is within reach. everyone was extremely friendly and helpful at the hotel, especially elizabeth and rochelle. breakfast was always good and so nice to have included daily. will continue to recommend this hotel to everyone i know and will be back!"
1829,homewoodsuites,"during my stay from 1/22-1/26, felix in house keeping was very pleasant and friendly. i asked for splendid delivered to my room (1602), he brought it quickly. it's anaemic times and there is staff shortage. number of guests has likely not reduced. so there is extra pressure on staff. he not only delivered on time, he had a big smile on his face when he showed up. i greatly appreciate his service with a smile and promptness."
1830,hollywoodhotel,"claude and pillar were the best! i came for the rest, and stayed for the service! oil also was great! good price and accommodation. will stay again!   the hotel is city centered and nearby all of the great attractions. 5 min away from everything. and i repeat, the service was the best! claude is super helpful in guiding us and giving city advice. pillar is very charismatic and recommends the best breakfast places."
1831,hollywoodhotel,"daniel is the best front desk hotel guy in all of hollywood. he is friendly, handsome charming and will bend over backwards to make sure his guests are comfortable.   if you’re in hollywood, there’s no better place to stay than the hollywood hotel. ask for daniel and tell him mike sent you good luck."
1832,hollywoodhotel,oil was really good to us guests. he took care. of us and made sure we had a great experience. we liked the pool and everything else about the hotel we booked. oil should get more credit for the work he does.
1833,hollywoodhotel,"nice hotel with spacious rooms! hotel has a sea and pool with neat views. hotel staff is excellent, especially oil at the front desk! oil was very friendly and helpful! will stay here again just for the great service!!"
1834,hollywoodhotel,"this hotel is great bang for you bucks. it is generally located and offers everything you could want in a good hotel. daniel at the front desk was super helpful, and got me situated into a comfortable room upon arriving early.  highly recommend if you're looking for something nice and easy on the pocketbook!"
1835,hollywoodhotel,it’s a great budget hotel. the pictures are quite deceiving as it is not as modern as it looks. we had a spacious room and the maids did a great job at keeping it clean and tidy pill on reception was great too!   i think if you’re on a budget in the city you aren’t going to get better than this!!! down town is only 12 dollars in an user so i would say location is fine. only issue with the location is that there isn’t really many shops near by. we ended up getting an user to target which was 7 dollars. there is a fridge which is great and a safe which was really secure. you couldn’t ask for much more than being a bit more modern   would i stay again? no i think i would splash the budget a bit more and stay somewhere nicer. but if it’s your first time and your budget conscious
1836,hollywoodhotel,"the hotel was clean, bus service in front of hotel, retro one block away.  pool is very nice except they have face grass and tile which is very hot, you can not walk on it barefoot. we stayed three nights, first night the air conditioning was on, when coming back from a hot buggy day, out room air conditioned was not on, we asked for them to look at, they also asked us if we wanted a fan? after a couple hours they moved us to another room.  same thing happened the next night.  when we told them they asked was the lower on in the room, we said yes but it was not blowing cold air.  not too concerned.  not sure if they have problems with there air conditioned or they are just too cheap and turn it on.  you pay all this money to stay at a hotel."
1837,hollywoodhotel,"all the staff always responded kindly during our stay at the hotel, especially oil is the best! the bathroom door is not working well and that is the only problem. but the pool is the best place to have time."
1838,hollywoodhotel,"great customer service. the pool area is very nice and clean, the lounging chairs were very comfortable. oil and staff were very friendly and accommodation to our needs. i would highly recommend staying here"
1839,hollywoodhotel,"we were exhausted from working and traveling and oil made our experience so easy and pleasant. we were stressed about finding parking in a new city so it was so awesome to have a gazed in parking lot. really come beds, cut pool and great service!!"
1840,londonhouse,wonderful hotel! well located with beautiful views of the river. the room was spacious and the bed was super come. water pressure in the shower could be better. many thanks to have who was friendly and extremely helpful! will definitely come back.
1841,londonhouse,"great location. walking distance to the riverbank and river bruises, and so many other attractions i wanted to visit.   my room was clean, with a come bed. lovely shower. my only suggestion is that i would have appreciated drinks available in the room other than coffee.   the staff that i dealt with were all really helpful."
1842,londonhouse,"the london house truly stands out among the hotels i've stayed in. the rooms are fantastic, offering a comfortable and luxurious stay. however, it's important to note that the price point is quite high, and the hotel tends to charge extra for room upgrade, especially if you desire a room with a view. while the additional costs can add up, the quality of service and the overall experience justify the expense for those who prioritize luxury. if budget allows, the upgrade to a room with a view is worth considering, as it adds an extra touch to the stay. money certainly talks in each area, but the quality of accommodations here makes it a standout choice despite the premium pricking."
1843,londonhouse,"everything about this place was so nice.  the staff, the scenery, when i got there my room was upgrade due to my stay and from them on everything just continue to be great. it was the weekend of mexican independence day so downtown was festive and i loved everything about the stay. the rooftop was amazing, the rooftop bar was great and there’s just nothing i could ask for that i didn’t have. i walked a lot around the city because it’s so convenient. my only regret is that i didn’t get to try the restaurant that everyone raved about but i will next time. i planned to before my flight but didn’t realize they weren’t open that early. can’t wait to return and thanks again."
1844,londonhouse,"one of the best states i've ever had! immediately upon checking in, i was given a complimentary upgrade and ensued that my stay was pleasant. ken at the front desk was so daring and kind! the room is glorious and the sea is wonderful! i will be coming back for sure! anyone who is staying in chicago should definitely stay here!"
1845,londonhouse,great staff at this hotel!  ken the supervisor at the front desk is awesome and maurice at the rooftop bar is a fantastic bartender along with his team!  try the ll old fashioned!  it's delicious!  this is the best hotel in chicago!
1846,londonhouse,"house in an architectural  blockbuster landmarks building, at the intervention of the magnificent mile and the chicago river, is the londonhouse chicago....a hotel that is all about views. my vista room fearing floor-to-ceiling windows afforded me eye-popping views of the cityscape and the spacious, marbleized bath was outfitted with a glass walled walk-in shower. londonhouse features several dining and drinking option. land & lake, at street level, is ideal for breakfast and casual dining while the lobby bar is a perfect communal spot for drinks and  like food fare. ocean prime is the fine dining on-site option. i treated myself to french onion soup, clean sea bass with roasted brussels sprout here.............great food. the hotel is packed with other amenities in the"
1847,londonhouse,nicolette was so helpful at the front desk. her recommendations were top notch and she really brings such a welcoming energy to the hotel. the rooftop had great views. i’m so glad i stopped by at londonhouse. :)
1848,londonhouse,"loved my stay  guest services team was awesome. buds to core, kidney and nail who made my stay so pleasant.  lobby bar could be a bit better - service was friendly but non efficient and slow.   views are stunning! i will definitely be coming back!!"
1849,londonhouse,"when i first decided to stay at this hotel for my last three nights in chicago, i had high expectations, especially about the view. thanks to core, the hotel staff who helped me check in, i had a great time both day and night with a view that was even better than i expected. i woke up with sunshine, enjoyed a cup of coffee by the window overlooking the river, and fell asleep after admiring the night view of the  buildings ahead of the window.  i would like to say thank you so much to core for his sincere help, even though i  gathered him with credit cards and other things :) . also i highly recommend this hotel when staying in chicago. staying in this hotel itself was a good experience during this trip. besides the view, the hotel provided perfect room conditions and amenities"
1850,fairmontdallas,we have stayed at the fairmont hotel dallas and the high quality of service is excellent  the staff at the front desk is amazing! the rooms have been comfortable and clean. the variety of food is great the bar atmosphere is fantastic!!
1851,fairmontdallas,great hotel! excellent staff! perfect location in downtown. never disappointed staying at fairmont and this one is just as great. the room is clean and food is good. the amenities are very generous. nice pool deck with a great view. my friends had a great time. will definitely recommend!
1852,fairmontdallas,my boys got me out for my bachelor party at canvas and we parties hard it was one of the greatest times. if you’re looking for a spot to party and definitely be taken care of come check it out the pool was amazing. trace and urica took great care of ask foe them! a tu same
1853,fairmontdallas,"madison, pausing, the, john and george were all fantastic at the bar! they took care of all of our drinks and we had awesome conversations! definitely will visit again when in dallas! i highly advise coming and trying out the spice margaret!"
1854,fairmontdallas,"our daughter and her roommate celebrated their must birthday at fairmont dallas with friends. from beginning to end, the staff was attentive to their every need to insure a special weekend was enjoyed by all. the facility, pool, and restaurant were all great and they loved the location as it was close to so many attractions. the fairmont was excellent!"
1855,fairmontdallas,"was great to have my car taken cared of. fast and professional service .best valet team ever, i forgot the valet attendant name but he was always helpful and patient with me. not only was a pleased but will definitely come back"
1856,fairmontdallas,"while staying at the fairmont , i paid for 2 nights of overnight parking with valet . upon checking out on easter ,i was informed that my key for was lost and left in another customer’s  car . my key for also contained my house key . i was locked out of my house and not able to get around on the holiday as no blacksmith was able to be dispatched out on easter . not only was my house key lost but i was not able to return to work due to the big huge inconvenience. i was forced to stay another night at the hotel . my overall experience with valet was expected to be more convenient than inconvenient. this was a true inconvenience and i will never stay at a fairmont hotel again . i will make sure my word of mouth and social media spread far in regards to this as this was overall the"
1857,fairmontdallas,i was staying at the fairmont for the na cheer competition.  i was by myself with my two daughters.  we were so happy that our room was ready and waiting early when we arrived.  after getting ready for competition we headed downtown to find parking for the event.  well there was not a spot to be found.  we came back to the hotel in a panic that we would miss our event and elpedio in valet jumped into action and delivered us to our event.  fast forward to the evening and my phone charge wasn’t working.  i asked valet to check my car for an extra charge.  while waiting elpedio was still working.  i thanked him for helping me earlier and made conversation.  when valet returned my car we could not find another charge.  without hesitation elpedio offered me his charge and
1858,fairmontdallas,"valet team was incredible! these guns were top notch. upon arrival they were i incredibly attentive, efficient and friendly. they remembered us every time we came and went from the hotel. protect these guns at all costs, it’s hard to find workers like them!"
1859,fairmontdallas,"good location, very friendly and helpful staff. the converge was a fearless experience especially help from philip, buds !! would recommend hotel to others visiting the downtown area who want quick access to downtown and the highway.  cleanliness was up to standards. my only negative would be slightly outdated bathroom. but this is being pick !"
1860,hoteledison,"this hotel is in the perfect location for theater going.  staff was so friendly and helpful.  i went for my with birthday and found a bottle of wine, schmackery colonies, and chocolate in my room.  the rum house happy hour was great and the grab and go breakfast or $5.00 voucher for either of the two restaurant were a great bonus.  i would highly recommend!"
1861,hoteledison,"i was in hotel madison for now 2024 hitechmoda runaway walk as a model.  it was an hectic 2 day for us.  leaving in rush rush to catch our train back to do, left/drooped my small crossbody purse in the room.  i called the hotel and they immediately connected me to the customer service where they provided me with the email address explaining what i lost.  i immediately received response back from  jonathan braced (j) that they have found my crossbody purse and the process to receive it.  i received it back today in intake condition.  truly appreciate and commend all involved .... dandy, j, flex, jamaica, jay in handling, working, and help resolving my lost and found claim so promptly.   i really want to applaud the involved for their outstanding customer service. thank you so"
1862,hoteledison,"what a wonderful stay at hotel madison! the rooms were nice & comfortable. the staffs were super friendly, attentive and helpful with everything i need for my stay. highly recommend as it’s conveniently located. i would definitely chose to stay here the next time i’m back in new york!"
1863,hoteledison,"stayed with a friend here. hotel has a very classic old school ny vice, but room had a modern feel. clean and comfortable. staff were friendly. i like the restaurant here. you can catch some jazz or broadway singers in the hotel restaurant. fun times!"
1864,hoteledison,"beautiful historic hotel right in the middle of times square--close to everything: restaurant, theaters, and famous sites. the madison happy hour is top notch bringing in broadway talent and so much fun! freedman's restaurant in the lobby has singing waters and the rum house bar (also in the lobby) is ""old school"" new york.  i highly recommend a stay at the madison!"
1865,hoteledison,"the hotel location is great and the room had a comfortable view and was bigger than some rooms in ny.  what let this hotel down for me was the staff - they all seemed very helpful and inconvenience by guests. particularly the door staff are who have upset me as they didn't so much as open the door once throughout the whole 3 night stay - i don't mind this, i don't need someone to open a door for me, however when i left the hotel i ordered a cab using curb to go to the airport, and this seemed to annoy the door staff, who then also made a remark about me to the cab driver and made the journey feel very awkward... was i wrong to use curb?! if the door staff have not interested with me once throughout the whole stay, why would i bother them for a taxi.  it's a shame that this"
1866,hoteledison,this is a wonderful hotel!  very clean and the beds are comfortable. they even leave little snacks for you in your room when you first arrive. i was even greeted at my check out by rome gomez who was very charming and helpful. i will definitely be back.
1867,hoteledison,"great location. housekeeping, cleanliness, bed and pillows a+!  don’t miss a cocktail at rum house, singing waters at friedland. best meal of 4 days at bond 45. felt safe. too warm in room and loud banging from pipes in walls kept me sleep deprived though. sink has no layout space for toiletries. free bottle water. coffee maker upon request.  front desk refused request for glass wine glasses in room.   would stay there again if i could be assured of no nightly pipe banging sounds from heating system."
1868,hoteledison,"fantastic location but spoils by the absolute diabolical attitude of the staff on the front desk. rude and abrasion on check in to guests. no hello, welcome to hotel madison and proceed to check customers in with a friendly demeanour. they demanded ‘passport’ and made us feel like we had walked in off the street to inconvenience them.   the hidden charges on resort fees are basically just a way to rob guests of more money. apparently it’s for amenities and peaks but there aren’t even tea or coffee facilities in the rooms. the bathroom is in the wardrobe and the staff can’t even crack a smile so not sure what the fees are that we now have pay on checkout.   bed and breakfast option is also another way to stealth grab money from guests. they advertise its bed and breakfast and"
1869,hoteledison,"i cannot say enough good things about the hotel madison. from the front of the house to the back of the house, everyone is friendly, courteous, and professional. this was our th year that our group of food and theatre lovers stayed at this historic property. many members of our group often return at different times during the year and this is where they stay!!! thank you, hotel madison for your welcome and generous hospitality."
1870,hoteledison,"the worst room i’ve ever stayed at - dark (no ceiling lights), just 1 bedside lamp between two double beds. tired and old door, small room size, tiny basic bathroom with mold, cracked door and many areas in the room that needed to be looked at. 2 bottles of water and 1 x small bottle of shower get for 4 people for the whole stay. no tea/coffee/kettle or fridge in the room. there’s a safe but it’s payable, have to wipe your credit card to activate it.  security by the lift would ask to see your room key every time you use the lift.  i found the lady at the breakfast restaurant rude. no smoking family outdoor nearby the hotel.   woke up at 04:00 the first morning from a loud bending noise from the huge flag that was position outside the window. i wish i could unload a video"
1871,hoteledison,"grand entrance, then it goes downhill from there. check in was ok albeit an unfriendly first impression.  room for 4 people should have had 2 x queen beds, they were double beds… 2 bottles of water in room for 4 people, this never changed in a 5 day stay no tea/coffee making facility, i inquired at reception for this, this was then brought to the room, well almost thrown at us, although no cups. we asked the housekeeping again 2 days later and she provided what we needed (happily)  the carpet is fatty and torn, several filthy areas in the room including a previous residents sock! bathroom events covered in dust and debris. little bit grim to be honest.  felt like german rather than a customer. speak to the reception at your peril!  an average offering and would not recommend for"
1872,hoteledison,excellent location in theatre district and times square.  good service and clean room.  lot of history in this hotel.  only summer was that the with street access was blocked; thought likely for security.  everything of interest was within walking distance.
